ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
a0, instruction_count, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 7, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 8, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 9, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 10, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 11, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 11, Accumulator, 5179738000, 0, 0, 0, 0
